query_id,query_time_range,refer_id,refer_time_range
6ccab8d2-b970-11e9-9c9e-fa163e3d9e3c,42000|143000,2791972500,935000|1029000
6ccfead8-b979-11e9-8b81-fa163ee49799,23000|80000,1447221500,4030000|4085000
6d001fb6-b954-11e9-9c9e-fa163e3d9e3c,20000|108000,2303359200,8000|3531000
6d069114-b857-11e9-9336-fa163ee49799,1000|79000,3009055500,264000|5036000
6d22fd0c-b94e-11e9-8b81-fa163ee49799,38000|85000,1629260900,3098000|4755000
6d4078d2-b8f9-11e9-8127-fa163e063a2b,28000|99000,390326800,679000|747000
6d761c20-b8fa-11e9-81a2-fa163e3d9e3c,39000|106000,2580940900,457000|523000
6d95d2a8-b95f-11e9-8b81-fa163ee49799,2000|76000,1421444400,2743000|2817000
6de13c64-b907-11e9-ad99-fa163ee49799,9000|68000,2342638000,4986000|5150000
6e3d801e-b8bc-11e9-930e-fa163ee49799,20000|91000,2945744900,1282000|1675000
6e6dd46e-b97d-11e9-8b81-fa163ee49799,1000|66000,1662856300,1281000|3707000
6ebbb89a-b951-11e9-9c9e-fa163e3d9e3c,56000|126000,2303359200,445000|4697000
6ec13844-b995-11e9-8b81-fa163ee49799,52000|114000,1398481500,2385000|3803000
6ee482f6-b957-11e9-8b81-fa163ee49799,17000|86000,2959479600,900000|2014000
6eee5502-b98d-11e9-b8ed-fa163e063a2b,68000|104000,1352596100,117000|386000
6efa582c-b8e6-11e9-bf24-fa163ee49799,1000|72000,1176745900,2737000|2821000
6f2b28f0-b925-11e9-9c9e-fa163e3d9e3c,11000|126000,1396771700,49000|948000
6f3140fe-b8b8-11e9-930e-fa163ee49799,1000|52000,2832620300,2611000|3059000
6f5662c6-b91c-11e9-8127-fa163e063a2b,58000|118000,1804190100,4011000|5057000
6f74b1a8-b92c-11e9-8b81-fa163ee49799,1000|80000,2718954900,2918000|7036000
6f97ef4a-b924-11e9-b8ed-fa163e063a2b,18000|113000,1502559900,3642000|3881000
6fb59290-b94f-11e9-b8ed-fa163e063a2b,50000|108000,1396771700,57000|758000
6fbf4848-b94b-11e9-8b81-fa163ee49799,6000|125000,1629260900,4216000|4759000
6fc57682-b955-11e9-8b81-fa163ee49799,1000|56000,2845332600,2824000|2895000
70052722-b924-11e9-9c9e-fa163e3d9e3c,37000|130000,1723849300,2962000|4547000
7028cd2a-b91b-11e9-ad99-fa163ee49799,9000|66000,2447052500,4680000|7413000
7085a748-b853-11e9-9336-fa163ee49799,15000|135000,1396771700,47000|875000
70d8b9e8-b988-11e9-8b81-fa163ee49799,1000|90000,1629260900,1884000|5191000
70ead4f0-b908-11e9-81a2-fa163e3d9e3c,45000|82000,1205561000,3456000|3500000
71018146-b8c2-11e9-930e-fa163ee49799,2000|81000,3060804900,1422000|2434000
71206f50-b8f6-11e9-8127-fa163e063a2b,15000|69000,1151896200,94000|733000
712184f4-b93b-11e9-8b81-fa163ee49799,37000|123000,3043930400,428000|1495000
7129dd70-b918-11e9-ad99-fa163ee49799,6000|134000,1396771700,51000|968000
713950e2-b99b-11e9-b8ed-fa163e063a2b,8000|173000,1396771700,50000|965000
7142ed88-b94a-11e9-8b81-fa163ee49799,47000|113000,1952297000,2246000|2974000
715eb0de-b929-11e9-b8ed-fa163e063a2b,10000|101000,1598981800,471000|6868000
718d2dae-b94e-11e9-8b81-fa163ee49799,14000|48000,1887729500,2618000|3263000
71b0ad36-b987-11e9-8b81-fa163ee49799,7000|45000,1629260900,1039000|4746000
71dd892c-b8f7-11e9-ad99-fa163ee49799,5000|92000,2274699000,3555000|6086000
71e58dae-b99a-11e9-b8ed-fa163e063a2b,7000|172000,1396771700,299000|960000
7218e19a-b878-11e9-b45b-fa163ee49799,4000|70000,1743437800,541000|631000
7219c088-b972-11e9-8b81-fa163ee49799,54000|123000,1500872700,1529000|1593000
72605616-b98f-11e9-9c9e-fa163e3d9e3c,4000|90000,2507307200,1877000|5839000
726c591a-b940-11e9-8b81-fa163ee49799,17000|50000,3043930400,1252000|6365000
72cca7b8-b93e-11e9-8b81-fa163ee49799,27000|84000,3043930400,3585000|6818000
72d5d288-b95d-11e9-8b81-fa163ee49799,47000|144000,1421444400,1284000|4551000
7332ef76-b922-11e9-b8ed-fa163e063a2b,44000|119000,1502559900,409000|2694000
735b662e-b916-11e9-8127-fa163e063a2b,7000|83000,1601278800,2719000|3360000
735c8bc4-b8f5-11e9-8127-fa163e063a2b,55000|122000,347553500,464000|636000
7386dc62-b972-11e9-b8ed-fa163e063a2b,54000|130000,1419310000,410000|4729000
73be831a-b8fa-11e9-81a2-fa163e3d9e3c,15000|115000,1396771700,57000|654000
73c2b646-b90a-11e9-8127-fa163e063a2b,36000|101000,407146000,555000|680000
73cae9e2-b94b-11e9-8b81-fa163ee49799,1000|59000,1952297000,3566000|3785000
740eb9d6-b90c-11e9-81a2-fa163e3d9e3c,104000|135000,1804132300,5898000|5903000
7437eb9c-b8f5-11e9-ad99-fa163ee49799,5000|70000,2274699000,765000|1844000
74462248-b8fa-11e9-ad99-fa163ee49799,57000|142000,2274699000,6324000|6411000
744ea390-b91e-11e9-8127-fa163e063a2b,1000|101000,1396771700,48000|955000
74beff14-b8f1-11e9-8127-fa163e063a2b,2000|96000,1396771700,57000|861000
74e8e1f6-b948-11e9-8b81-fa163ee49799,4000|89000,1629260900,2839000|4998000
752d8018-b8f8-11e9-81a2-fa163e3d9e3c,24000|82000,2820368700,2845000|3508000
7530d0e6-b953-11e9-b8ed-fa163e063a2b,47000|117000,1374493200,2234000|2317000
757d2828-b8f5-11e9-ad99-fa163ee49799,1000|67000,2274699000,483000|1602000
758c6940-b941-11e9-8b81-fa163ee49799,8000|96000,1396771700,54000|653000
75bd081c-b959-11e9-b8ed-fa163e063a2b,6000|86000,1396771700,58000|847000
75e4aa3a-b90d-11e9-ad99-fa163ee49799,17000|93000,2367850000,352000|5192000
75f40230-b96e-11e9-8b81-fa163ee49799,1000|82000,1415151600,2189000|3726000
75fe2120-b932-11e9-8b81-fa163ee49799,6000|70000,2817413400,207000|5881000
76212452-b8b2-11e9-930e-fa163ee49799,93000|202000,1684068900,183000|653000
762efb94-b94e-11e9-8b81-fa163ee49799,1000|49000,1887729500,3218000|3265000
76554342-b8f6-11e9-8127-fa163e063a2b,16000|65000,482965000,217000|266000
7691f16a-b95b-11e9-9c9e-fa163e3d9e3c,28000|99000,2909399800,2037000|6707000
76a943d2-b8b7-11e9-930e-fa163ee49799,23000|148000,2832620300,1742000|2871000
76acc50e-b982-11e9-8b81-fa163ee49799,3000|164000,1396771700,483000|951000
76c80ec4-b92b-11e9-8b81-fa163ee49799,5000|99000,1396771700,67000|938000
76d89b12-b927-11e9-b8ed-fa163e063a2b,57000|114000,1502559900,6087000|6792000
7702b9cc-b992-11e9-b8ed-fa163e063a2b,56000|118000,1303343200,230000|879000
7741ef08-b98c-11e9-8b81-fa163ee49799,2000|76000,1596046700,224000|5379000
776891e2-b911-11e9-81a2-fa163e3d9e3c,71000|131000,1743236100,1079000|2175000
778b8094-b92f-11e9-8b81-fa163ee49799,1000|65000,2817413400,1990000|4192000
77cdfd8e-b92a-11e9-b8ed-fa163e063a2b,17000|143000,1396771700,58000|951000
77d447a2-b871-11e9-b45b-fa163ee49799,8000|46000,1396771700,58000|942000
783cc9b0-b986-11e9-9c9e-fa163e3d9e3c,29000|157000,2333805400,1985000|2091000
78c50028-b963-11e9-8b81-fa163ee49799,3000|149000,1376903200,3689000|3920000
78cdcf00-b8be-11e9-930e-fa163ee49799,1000|46000,2945744900,2731000|3250000
78d428d8-b935-11e9-9c9e-fa163e3d9e3c,11000|90000,1693154200,4011000|4730000
78e671e0-b913-11e9-8127-fa163e063a2b,33000|94000,1615712800,811000|2398000
78ff13d6-b8e5-11e9-bf24-fa163ee49799,4000|155000,1396771700,61000|960000
79d67f9a-b95a-11e9-b8ed-fa163e063a2b,22000|164000,1804132300,4377000|5898000
79de32ae-b968-11e9-8b81-fa163ee49799,3000|40000,1443620200,68000|4390000
79ecb23e-b85a-11e9-9336-fa163ee49799,3000|52000,3009055500,3087000|4830000
7a38542a-b8fd-11e9-ad99-fa163ee49799,41000|110000,2310133000,2027000|2095000
7a9369fc-b8d8-11e9-930e-fa163ee49799,12000|163000,1396771700,61000|741000
7aab2a4c-b991-11e9-8b81-fa163ee49799,10000|114000,1596046700,185000|5514000
7af47ed0-b956-11e9-8b81-fa163ee49799,51000|126000,2959479600,203000|1977000
7b022790-b8db-11e9-bf24-fa163ee49799,72000|130000,1402364300,347000|3583000
7b121576-b8b6-11e9-930e-fa163ee49799,1000|155000,1396771700,58000|729000
7b1f3780-b968-11e9-8b81-fa163ee49799,1000|44000,1443620200,1540000|4459000
7b2e002a-b84c-11e9-9336-fa163ee49799,4000|63000,1396771700,58000|890000
7bb3b394-b8bc-11e9-930e-fa163ee49799,96000|175000,2945744900,402000|3663000
7bdaa918-b911-11e9-ad99-fa163ee49799,1000|21000,2400411900,1900000|6852000
7be3aef6-b8c0-11e9-930e-fa163ee49799,1000|80000,3060804900,291000|3389000
7bf75dbe-b877-11e9-b45b-fa163ee49799,1000|100000,1659203000,1029000|1128000
7c2cd4de-b9a4-11e9-8b81-fa163ee49799,23000|102000,1596058300,3425000|4662000
7c72ccee-b96a-11e9-b8ed-fa163e063a2b,48000|163000,1568027000,1348000|4497000
7cd2c75e-b977-11e9-b8ed-fa163e063a2b,4000|113000,1629260900,4059000|4524000
7cd8b9b8-b871-11e9-b45b-fa163ee49799,1000|119000,1396771700,49000|973000
7d7b6570-b937-11e9-b8ed-fa163e063a2b,74000|161000,1445938900,1758000|1845000
7d7d5dfc-b857-11e9-9336-fa163ee49799,18000|94000,3009055500,1506000|2982000
7da13018-b967-11e9-9c9e-fa163e3d9e3c,13000|93000,2598171100,4180000|7237000
7dab4960-b960-11e9-8b81-fa163ee49799,1000|67000,1421444400,3420000|3871000
7dcfa72a-b93c-11e9-9c9e-fa163e3d9e3c,11000|84000,1782169900,5598000|5903000
7df089cc-b914-11e9-8127-fa163e063a2b,10000|147000,1396771700,49000|966000
7e28224e-b980-11e9-8b81-fa163ee49799,1000|61000,1629260900,4174000|5171000
7e283258-b952-11e9-9c9e-fa163e3d9e3c,46000|99000,2303359200,112000|4352000
7eba39f0-b984-11e9-b8ed-fa163e063a2b,2000|184000,1396771700,57000|959000
7ef871c2-b955-11e9-8b81-fa163ee49799,1000|128000,1629260900,4188000|5189000
7f8fbbe4-b91f-11e9-8127-fa163e063a2b,46000|123000,1804132300,3201000|3267000
7fa59672-b84c-11e9-9336-fa163ee49799,3000|67000,3048666200,2457000|4114000
7fd4fb24-b8bf-11e9-930e-fa163ee49799,21000|128000,1629260900,2712000|5202000
800f8e58-b917-11e9-ad99-fa163ee49799,51000|129000,2447052500,907000|4434000
806a3b24-b907-11e9-ad99-fa163ee49799,1000|101000,2342638000,5054000|5206000
8092057e-b951-11e9-8b81-fa163ee49799,26000|91000,3203967000,911000|2142000
80cb51d8-b90d-11e9-81a2-fa163e3d9e3c,16000|92000,1396771700,49000|950000
812ebe5c-b85f-11e9-9336-fa163ee49799,5000|68000,2929626300,3803000|3867000
81482422-b91e-11e9-8127-fa163e063a2b,4000|92000,1396771700,54000|579000
817c54f4-b99b-11e9-8b81-fa163ee49799,8000|79000,1467027700,3329000|3414000
818c824e-b99a-11e9-8b81-fa163ee49799,75000|172000,1629256800,2263000|5298000
81aaaba0-b910-11e9-8127-fa163e063a2b,40000|113000,1681929600,551000|1028000
81d867a2-b910-11e9-81a2-fa163e3d9e3c,5000|103000,1396771700,57000|847000
82366118-b91f-11e9-8b81-fa163ee49799,1000|111000,2620315400,908000|1017000
823b5054-b8e5-11e9-bf24-fa163ee49799,1000|102000,1176745900,1754000|1854000
8247b17c-b91d-11e9-81a2-fa163e3d9e3c,55000|160000,1862132800,432000|523000
825e4090-b954-11e9-8b81-fa163ee49799,12000|61000,1396771700,61000|959000
828151bc-b8fe-11e9-ad99-fa163ee49799,1000|68000,2310133000,3314000|4043000
82a26910-b95d-11e9-8b81-fa163ee49799,1000|67000,1629260900,3954000|5198000
82b06bf8-b969-11e9-8b81-fa163ee49799,1000|75000,1443620200,727000|2464000
82c5d48c-b90c-11e9-ad99-fa163ee49799,8000|140000,1629260900,2577000|5200000
82e980dc-b8ce-11e9-930e-fa163ee49799,1000|82000,1303767700,1032000|1319000
8324030e-b952-11e9-8b81-fa163ee49799,25000|71000,3203967000,636000|1945000
83d29406-b974-11e9-b8ed-fa163e063a2b,27000|120000,1420067400,1064000|3117000
840a1022-b96d-11e9-8b81-fa163ee49799,1000|43000,1415151600,1304000|3674000
8443add2-b940-11e9-8b81-fa163ee49799,5000|66000,3043930400,5722000|5807000
8468b216-b932-11e9-9c9e-fa163e3d9e3c,9000|135000,1396771700,21000|949000
847315e8-b8f7-11e9-ad99-fa163ee49799,2000|82000,2274699000,3558000|4849000
84a32a1a-b84f-11e9-9336-fa163ee49799,1000|86000,3166859000,909000|992000
84a7ff68-b86d-11e9-b45b-fa163ee49799,4000|157000,1396771700,57000|965000
84be3f7e-b937-11e9-8b81-fa163ee49799,5000|70000,2927857700,4265000|8025000
84c4db30-b960-11e9-b8ed-fa163e063a2b,29000|152000,1396771700,53000|890000
851d97b8-b936-11e9-9c9e-fa163e3d9e3c,22000|72000,1693154200,5249000|5309000
85257208-b995-11e9-8b81-fa163ee49799,9000|104000,1398481500,2485000|2863000
8544eec6-b8c8-11e9-930e-fa163ee49799,91000|133000,3184886800,36000|5024000
857c377e-b971-11e9-b8ed-fa163e063a2b,64000|137000,1419310000,3707000|3780000
858240da-b933-11e9-9c9e-fa163e3d9e3c,40000|148000,1693154200,2116000|2453000
85ad95f8-b863-11e9-9336-fa163ee49799,5000|158000,1396771700,57000|779000
85dda404-b850-11e9-9336-fa163ee49799,11000|89000,3166859000,1757000|4980000
864e6dc8-b8ce-11e9-930e-fa163ee49799,2000|91000,1303767700,1033000|1312000
86bec01e-b914-11e9-ad99-fa163ee49799,10000|67000,2400411900,4869000|4953000
871b4428-b94c-11e9-8b81-fa163ee49799,1000|70000,1887729500,932000|1014000
874bc15e-b96d-11e9-9c9e-fa163e3d9e3c,32000|112000,2360445100,793000|5189000
8757664e-b873-11e9-b45b-fa163ee49799,1000|92000,2801578300,1071000|1246000
876ec532-b96d-11e9-8b81-fa163ee49799,10000|85000,1415151600,1347000|4564000
87791ab6-b902-11e9-ad99-fa163ee49799,1000|69000,2342638000,201000|3179000
87a5616a-b908-11e9-ad99-fa163ee49799,76000|130000,1396771700,72000|951000
87bdcd02-b90a-11e9-81a2-fa163e3d9e3c,3000|135000,1396771700,61000|948000
87ef9440-b8d3-11e9-930e-fa163ee49799,5000|124000,1629260900,600000|4747000
880dd278-b961-11e9-8b81-fa163ee49799,12000|41000,1421444400,5061000|5176000
880fdf9a-b980-11e9-8b81-fa163ee49799,5000|133000,1396771700,58000|951000
883e5e00-b8dc-11e9-bf24-fa163ee49799,95000|178000,1402364300,1758000|2036000
8841aab6-b976-11e9-8b81-fa163ee49799,1000|67000,1447221500,1512000|4071000
888538ae-b92a-11e9-9c9e-fa163e3d9e3c,82000|179000,1396771700,286000|966000
894839a8-b94d-11e9-8b81-fa163ee49799,4000|58000,1396771700,61000|966000
89919058-b916-11e9-ad99-fa163ee49799,28000|78000,2400411900,6486000|6747000
89c1bc9a-b909-11e9-81a2-fa163e3d9e3c,1000|90000,1396771700,50000|943000
8a930eaa-b957-11e9-9c9e-fa163e3d9e3c,52000|144000,2274916400,95000|1968000
8a9e9dd8-b92a-11e9-b8ed-fa163e063a2b,9000|72000,1629260900,4116000|5169000
8acb9e5e-b8c2-11e9-930e-fa163ee49799,1000|59000,3060804900,584000|4632000
8acc570e-b958-11e9-9c9e-fa163e3d9e3c,15000|101000,2274916400,320000|3199000
8ad86fd6-b948-11e9-b8ed-fa163e063a2b,66000|115000,1445226000,212000|5072000
8b2d61e0-b84d-11e9-9336-fa163ee49799,87000|158000,3048666200,4023000|4109000
8b587826-b86b-11e9-b45b-fa163ee49799,8000|89000,1396771700,56000|965000
8bcbf524-b8e0-11e9-bf24-fa163ee49799,18000|82000,1226686400,368000|3051000
8c0a62aa-b99e-11e9-8b81-fa163ee49799,1000|53000,1530507600,2615000|4741000
8c5f0a14-b91a-11e9-8127-fa163e063a2b,3000|134000,1396771700,55000|965000
8c66bb30-b959-11e9-8b81-fa163ee49799,8000|76000,1467020800,1358000|1711000
8c7b45b6-b8fd-11e9-ad99-fa163ee49799,1000|69000,2310133000,2146000|2215000
8c9e502a-b98d-11e9-9c9e-fa163e3d9e3c,18000|74000,2507307200,5238000|6801000
8ca68686-b96b-11e9-8b81-fa163ee49799,1000|81000,1443620200,4256000|4642000
8ca70dba-b94b-11e9-8b81-fa163ee49799,2000|67000,1887729500,3776000|3942000
8caff1b0-b927-11e9-9c9e-fa163e3d9e3c,12000|111000,1940114900,1628000|5704000
8cca839c-b94d-11e9-8b81-fa163ee49799,30000|150000,1396771700,54000|859000
8cefb01c-b908-11e9-ad99-fa163ee49799,1000|76000,2342638000,6323000|6412000
8d62354c-b994-11e9-8b81-fa163ee49799,1000|86000,1398481500,1536000|2485000
8d6d34fe-b8ce-11e9-930e-fa163ee49799,1000|70000,1303767700,1152000|1234000
8d9dd4cc-b925-11e9-8b81-fa163ee49799,25000|108000,2620315400,486000|7283000
8da46070-b93a-11e9-8b81-fa163ee49799,13000|118000,2927857700,7386000|8059000
8dfea156-b968-11e9-8b81-fa163ee49799,4000|44000,1443620200,68000|4440000
8e03994e-b92d-11e9-b8ed-fa163e063a2b,22000|73000,1598981800,370000|6661000
8e1c5dda-b93c-11e9-8b81-fa163ee49799,22000|109000,3043930400,1725000|6130000
8e2b845c-b966-11e9-b8ed-fa163e063a2b,48000|155000,1568027000,1152000|1257000
8e97d776-b99b-11e9-b8ed-fa163e063a2b,12000|111000,1473745600,172000|5524000
8ef24a9a-b995-11e9-b8ed-fa163e063a2b,34000|139000,1534060400,24000|2456000
8f090294-b98b-11e9-8b81-fa163ee49799,1000|65000,1629260900,4377000|4936000
8f2ad7ec-b90a-11e9-ad99-fa163ee49799,52000|114000,2367850000,1637000|1739000
8f2db4d4-b95b-11e9-8b81-fa163ee49799,3000|65000,1500744900,294000|4212000
8f8306c6-b9a3-11e9-8b81-fa163ee49799,12000|109000,1596058300,940000|2940000
8fa1effc-b91f-11e9-8127-fa163e063a2b,17000|127000,1804132300,3358000|5903000
8fb931f6-b917-11e9-81a2-fa163e3d9e3c,23000|85000,1901179600,4456000|5720000
8fcdab9e-b94f-11e9-8b81-fa163ee49799,25000|102000,3055779500,79000|1890000
8fd254c2-b84c-11e9-9336-fa163ee49799,1000|76000,3048666200,1137000|3822000
8fd9d5f6-b8e4-11e9-bf24-fa163ee49799,58000|150000,1176745900,827000|1491000
90411a62-b8b3-11e9-930e-fa163ee49799,5000|80000,1684068900,363000|1522000
906c2dec-b908-11e9-ad99-fa163ee49799,1000|91000,2342638000,1055000|6412000
9085cbf0-b906-11e9-ad99-fa163ee49799,46000|149000,2342638000,2786000|6405000
90c0a93e-b977-11e9-8b81-fa163ee49799,8000|65000,1447221500,902000|4380000
9113d502-b91b-11e9-81a2-fa163e3d9e3c,4000|95000,1629260900,4181000|5202000
91893626-b8f8-11e9-ad99-fa163ee49799,3000|85000,2274699000,4515000|6911000
91a3cf5c-b97c-11e9-8b81-fa163ee49799,1000|110000,1662856300,362000|4536000
91ba35de-b879-11e9-b45b-fa163ee49799,1000|43000,1849646200,405000|500000
92068a50-b94c-11e9-9c9e-fa163e3d9e3c,16000|98000,1928274600,7151000|7389000
9272f9a0-b907-11e9-ad99-fa163ee49799,34000|115000,2342638000,5228000|5347000
9276214c-b872-11e9-b45b-fa163ee49799,2000|98000,2801578300,676000|771000
92abdc06-b93f-11e9-9c9e-fa163e3d9e3c,10000|103000,1396771700,60000|992000
92ec4814-b8df-11e9-bf24-fa163ee49799,3000|75000,1226686400,442000|514000
934410a6-b8b4-11e9-930e-fa163ee49799,3000|91000,1711839100,790000|1286000
934bb108-b850-11e9-9336-fa163ee49799,2000|74000,3166859000,787000|1969000
938572ae-b84f-11e9-9336-fa163ee49799,1000|83000,3166859000,1030000|1111000
938e3460-b98b-11e9-8b81-fa163ee49799,3000|129000,1629260900,4172000|4752000
93bc4980-b84c-11e9-9336-fa163ee49799,3000|64000,3048666200,3197000|3271000
93c1080e-b981-11e9-b8ed-fa163e063a2b,41000|82000,1498995700,222000|263000
93c66048-b976-11e9-8b81-fa163ee49799,16000|94000,1447221500,1512000|4042000
93f0c1d0-b98f-11e9-b8ed-fa163e063a2b,37000|116000,1352596100,1098000|3604000
93f647d2-b92f-11e9-9c9e-fa163e3d9e3c,9000|95000,1753812600,2811000|5009000
949d924a-b8e3-11e9-bf24-fa163ee49799,30000|123000,1176745900,196000|289000
94a3a4fa-b933-11e9-8b81-fa163ee49799,1000|83000,2927857700,191000|272000
94f434a2-b919-11e9-ad99-fa163ee49799,80000|166000,2447052500,3188000|4152000
94fdb7e4-b931-11e9-8b81-fa163ee49799,1000|78000,2817413400,3163000|4347000
951f1060-b936-11e9-9c9e-fa163e3d9e3c,49000|110000,1693154200,2309000|5437000
957df0fa-b98e-11e9-8b81-fa163ee49799,1000|88000,1396771700,62000|946000
95adf77c-b93f-11e9-8b81-fa163ee49799,7000|78000,3043930400,3076000|4807000
95e20f24-b978-11e9-8b81-fa163ee49799,23000|135000,1447221500,3457000|4440000
960b9078-b956-11e9-8b81-fa163ee49799,3000|50000,2959479600,324000|1067000
960df8f2-b980-11e9-8b81-fa163ee49799,13000|112000,1629256800,1012000|4707000
96127ed8-b915-11e9-8127-fa163e063a2b,65000|120000,1615712800,1531000|1586000
9633bf64-b8fa-11e9-81a2-fa163e3d9e3c,19000|76000,2580940900,575000|636000
96665914-b879-11e9-b45b-fa163ee49799,32000|73000,1849646200,235000|500000
9671858a-b961-11e9-9c9e-fa163e3d9e3c,48000|142000,2598171100,563000|2419000
9688eb2a-b95d-11e9-b8ed-fa163e063a2b,7000|136000,1396771700,58000|961000
96c8d624-b910-11e9-ad99-fa163ee49799,1000|92000,2400411900,1039000|1130000
96fb1998-b962-11e9-8b81-fa163ee49799,1000|80000,1376903200,1265000|1360000
9739cce6-b990-11e9-8b81-fa163ee49799,35000|122000,1596046700,121000|5219000
973a66d4-b94e-11e9-b8ed-fa163e063a2b,1000|179000,1396771700,49000|955000
97556020-b907-11e9-ad99-fa163ee49799,2000|88000,2342638000,5252000|5336000
977175ca-b94e-11e9-9c9e-fa163e3d9e3c,3000|123000,1396771700,58000|732000
97744946-b942-11e9-8b81-fa163ee49799,1000|67000,3043930400,4296000|7872000
97c1651c-b958-11e9-b8ed-fa163e063a2b,3000|154000,1396771700,58000|948000
9831861c-b8c7-11e9-930e-fa163ee49799,20000|94000,3184886800,612000|4948000
987e408e-b966-11e9-9c9e-fa163e3d9e3c,15000|146000,1396771700,57000|950000
98c06824-b93e-11e9-9c9e-fa163e3d9e3c,49000|149000,1627286600,1639000|5465000
98dbb790-b859-11e9-9336-fa163ee49799,60000|157000,3009055500,94000|4012000
98e5a452-b995-11e9-9c9e-fa163e3d9e3c,9000|62000,2436435900,201000|6558000
98f8e604-b948-11e9-b8ed-fa163e063a2b,1000|133000,1396771700,49000|948000
995b962e-b933-11e9-b8ed-fa163e063a2b,10000|95000,1396771700,57000|789000
995d3baa-b91a-11e9-ad99-fa163ee49799,2000|71000,2447052500,1606000|4108000
9a4993d4-b99b-11e9-8b81-fa163ee49799,1000|96000,1467027700,3489000|3889000
9a542f00-b96f-11e9-8b81-fa163ee49799,54000|144000,1415151600,3393000|3869000
9a7d247a-b98b-11e9-8b81-fa163ee49799,2000|53000,1629260900,3533000|5089000
9a7e6a5e-b8b1-11e9-930e-fa163ee49799,1000|97000,1773351300,790000|885000
9ad5804a-b84e-11e9-9336-fa163ee49799,1000|132000,1396771700,59000|948000
9ae66a90-b939-11e9-8b81-fa163ee49799,1000|68000,2927857700,6457000|6537000
9af543f4-b997-11e9-8b81-fa163ee49799,50000|143000,1467027700,198000|3663000
9af71784-b90a-11e9-ad99-fa163ee49799,60000|98000,2367850000,1776000|7221000
9b187788-b9a7-11e9-b8ed-fa163e063a2b,63000|167000,1804312000,4634000|4738000
9b1e33a8-b916-11e9-81a2-fa163e3d9e3c,65000|118000,1901179600,1022000|4498000
9b3ffe4e-b965-11e9-9c9e-fa163e3d9e3c,50000|111000,2598171100,4763000|4834000
9b46d7ce-b90f-11e9-8127-fa163e063a2b,35000|106000,369347000,189000|260000
9b5637ee-b8b2-11e9-930e-fa163ee49799,13000|105000,1684068900,443000|1633000
9b6c6e8a-b928-11e9-8b81-fa163ee49799,61000|156000,2718954900,2711000|7093000
9bafe1d0-b967-11e9-b8ed-fa163e063a2b,1000|141000,1396771700,50000|761000
9bd23a94-b856-11e9-9336-fa163ee49799,26000|100000,3009055500,100000|2072000
9bffb29e-b955-11e9-8b81-fa163ee49799,1000|66000,2845332600,2970000|3147000
9c2dc446-b8f0-11e9-ad99-fa163ee49799,4000|42000,1243533500,824000|4033000
9c368c8c-b86b-11e9-b45b-fa163ee49799,1000|74000,2394484900,907000|980000
9c878558-b940-11e9-b8ed-fa163e063a2b,15000|178000,1396771700,84000|791000
9c8bb584-b971-11e9-9c9e-fa163e3d9e3c,16000|90000,2791972500,217000|7567000
9ca32094-b989-11e9-8b81-fa163ee49799,1000|77000,1629260900,2913000|3884000
9cb8ba04-b951-11e9-9c9e-fa163e3d9e3c,64000|143000,2303359200,705000|2021000
9d05e96e-b85c-11e9-9336-fa163ee49799,2000|81000,2929631100,613000|3229000
9d19eeb2-b8db-11e9-bf24-fa163ee49799,73000|171000,1396771700,83000|946000
9d1a657e-b91f-11e9-9c9e-fa163e3d9e3c,4000|162000,1396771700,72000|961000
9d3cd148-b949-11e9-8b81-fa163ee49799,42000|102000,1887729500,1038000|1101000
9d597194-b945-11e9-8b81-fa163ee49799,13000|109000,1629260900,4179000|4746000
9dbc5726-b915-11e9-81a2-fa163e3d9e3c,37000|127000,1901179600,1979000|7134000
9dda64ea-b952-11e9-8b81-fa163ee49799,1000|113000,3203967000,1447000|2098000
9dfc4e5a-b990-11e9-8b81-fa163ee49799,1000|86000,1596046700,3691000|3771000
9e0009d6-b9a0-11e9-9c9e-fa163e3d9e3c,14000|112000,1396771700,57000|941000
9e15f8ba-b985-11e9-9c9e-fa163e3d9e3c,35000|142000,1629256800,4151000|4609000
9e38ad7e-b97b-11e9-b8ed-fa163e063a2b,65000|144000,1601278800,2173000|6120000
9e3e9302-b989-11e9-8b81-fa163ee49799,2000|64000,1629260900,2705000|4993000
9e43905a-b957-11e9-9c9e-fa163e3d9e3c,18000|67000,2274916400,289000|3573000
9e69ef9a-b865-11e9-9336-fa163ee49799,3000|173000,1396771700,58000|966000
9e92978e-b8f5-11e9-8127-fa163e063a2b,51000|118000,347553500,275000|860000
9ea7ca40-b964-11e9-9c9e-fa163e3d9e3c,63000|128000,2598171100,802000|6205000
9ee85546-b960-11e9-9c9e-fa163e3d9e3c,14000|68000,2909399800,1803000|7487000
9f127e58-b937-11e9-8b81-fa163ee49799,19000|87000,2927857700,4399000|4980000
9f2f03cc-b8bd-11e9-930e-fa163ee49799,48000|133000,2945744900,2123000|2592000
9f4459e8-b859-11e9-9336-fa163ee49799,1000|85000,3009055500,1433000|4011000
9f4b597a-b910-11e9-8127-fa163e063a2b,32000|103000,1681929600,659000|2187000
9f516a66-b84a-11e9-9336-fa163ee49799,100000|183000,3048666200,1019000|2219000
9f57cf86-b972-11e9-8b81-fa163ee49799,1000|52000,1500872700,1898000|2216000
9f7e9394-b8d4-11e9-930e-fa163ee49799,2000|74000,1260706600,3398000|3509000
